Pump01_HUVEC-Gag-EIF4E_NHLF_Day01	Pump02_HUVEC-Gag-EIF4E_NHLF_Day01	Pump03_HUVEC-Gag-EIF4E_NHLF_Day01	Pump04_HUVEC-Gag-EIF4E_ESC_Day01	Pump05_HUVEC-Gag-EIF4E_ESC_Day01	Pump06_HUVEC-Gag-EIF4E_ESC_Day01	Pump01_HUVEC-Gag-EIF4E_NHLF_Day02	Pump02_HUVEC-Gag-EIF4E_NHLF_Day02	Pump03_HUVEC-Gag-EIF4E_NHLF_Day02	Pump04_HUVEC-Gag-EIF4E_ESC_Day02	Pump05_HUVEC-Gag-EIF4E_ESC_Day02	Pump06_HUVEC-Gag-EIF4E_ESC_Day02	Pump01_HUVEC-Gag-EIF4E_NHLF_Day03	Pump02_HUVEC-Gag-EIF4E_NHLF_Day03	Pump03_HUVEC-Gag-EIF4E_NHLF_Day03	Pump04_HUVEC-Gag-EIF4E_ESC_Day03	Pump05_HUVEC-Gag-EIF4E_ESC_Day03	Pump06_HUVEC-Gag-EIF4E_ESC_Day03	Pump01_HUVEC-Gag-EIF4E_NHLF_Day04	Pump02_HUVEC-Gag-EIF4E_NHLF_Day04	Pump03_HUVEC-Gag-EIF4E_NHLF_Day04	Pump04_HUVEC-Gag-EIF4E_ESC_Day04	Pump05_HUVEC-Gag-EIF4E_ESC_Day04	Pump06_HUVEC-Gag-EIF4E_ESC_Day04	Pump01_HUVEC-Gag-EIF4E_NHLF_Day05	Pump02_HUVEC-Gag-EIF4E_NHLF_Day05	Pump03_HUVEC-Gag-EIF4E_NHLF_Day05	Pump04_HUVEC-Gag-EIF4E_ESC_Day05	Pump05_HUVEC-Gag-EIF4E_ESC_Day05	Pump06_HUVEC-Gag-EIF4E_ESC_Day05	Pump01_HUVEC-Gag-EIF4E_NHLF_Day06	Pump02_HUVEC-Gag-EIF4E_NHLF_Day06	Pump03_HUVEC-Gag-EIF4E_NHLF_Day06	Pump04_HUVEC-Gag-EIF4E_ESC_Day06	Pump05_HUVEC-Gag-EIF4E_ESC_Day06	Pump06_HUVEC-Gag-EIF4E_ESC_Day06	Pump01_HUVEC-Gag-EIF4E_NHLF_Day07	Pump02_HUVEC-Gag-EIF4E_NHLF_Day07	Pump03_HUVEC-Gag-EIF4E_NHLF_Day07	Pump04_HUVEC-Gag-EIF4E_ESC_Day07	Pump05_HUVEC-Gag-EIF4E_ESC_Day07	Pump06_HUVEC-Gag-EIF4E_ESC_Day07	Pump07_Control_NHLF_Day01	Pump07_Control_NHLF_Day02	Pump07_Control_NHLF_Day03	Pump07_Control_NHLF_Day04	Pump07_Control_NHLF_Day05	Pump07_Control_NHLF_Day06	Pump07_Control_NHLF_Day07	Pump08_Control_NHLF_Day01	Pump08_Control_NHLF_Day02	Pump08_Control_NHLF_Day03	Pump08_Control_NHLF_Day04	Pump08_Control_NHLF_Day05	Pump08_Control_NHLF_Day06	Pump08_Control_NHLF_Day07	Pump09_Control_NHLF_Day01	Pump09_Control_NHLF_Day02	Pump09_Control_NHLF_Day03	Pump09_Control_NHLF_Day04	Pump09_Control_NHLF_Day05	Pump09_Control_NHLF_Day06	Pump09_Control_NHLF_Day07
ZNF638	0	53.70867	5.49065705838	1.619015335326	11.85797228608	44.35551133	30.8341913907	0	139.39636	10.5354000323928	30.50645	0.0855015026181	0.540061055882	0.0855779944635	17.8059853024	28.184403	0.866963862495	3.68530811081	10.33206249915	48.76167	2.357938	2.545320612275	27.34747	33.64715	5.14375693589	65.80683803937	8.895408	13.93644	49.5358360451	29.601086	4.9215421784	23.84838775781	28.7698009907	4.24716726513	0.53101810686	14.91876371274	10.8162845806	2.394797	12.2822	1.29643381507	7.870858	8.6507276	58.92993	0	211.9817	0	0	0	0	0	258.8363993	0	0	59.28756015	0	0	0	0	0	0	0	4.9683555234	0
ZNF639	0.751389	96.2835	1.62829	5.65588	47.1022	36.0805	0	0.324652	4.8255	7.28043	2.78022	0.191801	20.8317	1.77003	10.8267	84.0624	9.33284	10.2062	0.61556	2.83933	65.1877	2.87624	6.69141	30.8885	54.1141	44.4227	1.89044	15.0556	2.19224	2.22757	8.4557	0.993772	59.1868	7.14715	7.57823	1.42451	13.6801	13.4448	20.1359	3.70724	2.87635	19.4677	0	0	0	0	0	0	0	597.464	0	0	7.72372	0	0	0	0	0	0	0	0	0	5.80771
ZNF641	0	0	0	0	0	0	0	0	0	0	0	0	0.0751334	1.04804	52.5204	2.65118	0.796344	0	0	0	0.431831	0	0	2.86554	0	0	2.80319	0.125519	0.684242	0	6.1664	14.4326	11.0885	0.0398701	0	0.0692063	0	7.70022	0	0.070857	6.81539	2.00892	0	0	0	0	0	0	0	6.37124	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF644	0	8.756797	0	57.2553	61.2655	0	1.248719	0	14.9037	0	3.747903	0.472342	0.160635	0.0960814	5.11973	22.803	19.857	6.94255	0.898201	42.0471	16.6078	0.217057	0.0677642	0.77933	8.2372	10.7918	27.57882	1.56556	3.81872	0.116239	10.7678300087038	14.1119	0.0956631	3.15914	6.275	5.71017	5.34101	13.25631	11.2122550083055	10.552	8.17234	1.56032	0	0	0	0	0	133.208	636.432	0	0	0	0	0	0	0	15.6945	0	0	0	0	0	0
ZNF645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.220615	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF646	0	0	2.79241	0.842103	12.5223	0	0	10.7203	0	4.47672	28.1826	12.0078	2.80901	0.0890254	2.14599	0.150085	0.180378	5.78306	0.0361878	0.572144	1.50952	25.1385	8.22523	34.5358	0.140816	4.20684	6.29471	0.028445	0.0892041	0.0359014	6.23385	0.0838156	1.35907	2.71049	3.83765	13.4034	14.089	6.41476	14.0475	0.120413	8.96902	10.1472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF649	0	10.409	0	0	8.86416	0	0	0	0	1.12607	0	9.67462	0	5.98396	0	0	0.713276	6.98901	20.0078	3.16328	0	0	0	1.32927	5.28998	0	0	3.4272	0.587539	0	0	10.7737	3.62265	0.214163	0	0	0	0	0	0	1.11422	11.0578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF652	30.3112393993	10.5514000568095	28.442200286838	12.5156000427744	9.7694700844624	37.0057613768	9.92336060873	3.6236200482	23.964800532083	26.1835	6.04796152988	11.72940012694	4.7817700368892	16.917700225799	17.12140033223	25.492100170514	14.023700107382	16.885300105608	24.291800206298	5.6433000426821	33.0274000163061	7.4556300366443	17.469200518963	4.1026100334294	15.14460010458	45.954500270674	23.02190012691	3.9364500174973	13.2502000789	21.849200106809	10.18430047669	22.2730000904707	26.114200278934	14.1014000659453	8.0653200363278	24.310300123325	23.333800943469	18.201700133988	35.150900931475	2.1438800429239	4.6627500736192	17.908800322881	2.93727559088	1.87957306384	11.42650326507	4.54147190102	8.18443493938	11.04040330112	11.34430221349	3.4734181954	9.5576945119	13.10030437846	8.32231428748	6.17902982072	10.46760482325	5.6287523934	3.0343199433	1.94612367232	19.274941802	16.0255084939	7.8240725491	8.48425296297	2.9855333215
ZNF653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.316501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.192343	0	0.935148	0	0	0.156346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF654	0	20.493	1.28098	2.30167	0.235775	4.96732	0.493465	0	41.1373	0	2.52394	16.1049	0.12885	0	0	2.14642	12.972	1.80341	0.0912831	3.75237	0	0.0845883	16.5559	0.491458	8.67005	0.0769317	11.7177	0.825211	4.3886	16.9849	29.9837	3.11974	0.223673	2.53	3.70374	18.4531	6.20046	2.94649	19.186	0	0.896591	7.66694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF655	51.2832	9.80754	2.42678	4.9334	17.5321	260.49368092	0	9.47542	2.32335	3.929	203.455442169	64.737236	4.869636	11.2274	8.27128	14.29735	2.16289	21.282141	91.04258459	6.69052	2.10069	1.71849	158.506779	3.7002	2.7504	21.836144	0.221995	2.32302	24.472602	1.0375	25.441528	2.54895	67.170067	0.40478	4.818265	18.87554	0.332438	4.008778	7.79004	0.178124	12.15968	0.840828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF658	0	0	0	0	0	0	0	0	0	0	40.6266	0	0.0800082	0	0	0	0.141345	0	6.26619	0	0	0	0	0	0	5.36498	0	0	3.48592	0	16.7759	28.5267	4.31288	0	0	0	3.43941	0	0	10.8701	1.86365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF658B	0	0	0	0	0	0	0	0	0	0	7.70468	0	0	0	0	0	0	0	0.0975284	0	0	0.12662	0	0	0	0	0	0.1073122	0.1216798	0.203304	2.90854	6.38714	3.78676	0	0.0548392	0	0	0	0	1.902936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF660	0	25.631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107313	0	0	0	0	0	0	19.9573	3.2331	0	0	0	0	0.249299	0	0	44.7684	0	0	0	0.594541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF662	15.074900546376	25.6006	9.14535	13.4974	15.8345	4.133180199997	2.20578	12.7065	4.61287	3.11424	5.4750100246047	3.02876	4.56328	8.02951	0.995356	3.02375	6.88156	3.29154	4.01511	6.59699	6.64176	2.48177	4.42083000131938	10.6508000006261	2.29485	4.35563	3.52774	2.64175	4.82422	5.08931	5.42424000289069	6.34731	3.06218	2.21895	3.52422	1.33112	1.4492800006492	2.14913	1.7872000004627	1.66674000030407	2.43839000032694	1.78387	0	0	3.68879	3.09315	0	3.01658	0	0	0	9.1121400588839	0	0	0	0	0	0	0	0	0	0	0
ZNF663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.11554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF664	54.8539980713	7.7565700641415	7.288530110549	104.678	72.922100952594	46.616703281	45.9675	8.852000177816	19.348700623997	1.9175500325299	37.1436131292	3.6861	13.909900163129	14.42100028603	22.28763	44.58729	30.416000349677	26.8848	28.227900367235	0.831524	79.982	56.285000415936	139.96192	55.632100691918	65.0791	4.2209200372592	19.987300168512	35.254800242412	37.122900337371	20.247400150732	11.209200763481	46.54307	60.36506	12.0895000872415	32.56213	11.115700085567	26.65880159602	36.3961	57.98640225842	16.734500498322	20.461100478616	14.9864	0	0	0	0	0	0	0	312.41818727	351.84018867	0	0	0	4.61008289799	0	366.59238781	0	0	0	0	0	0
ZNF664-FAM101A	0	0	0	0	0	0	0	0	0	0	0	3.92648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF665	4.90623	5.19077	5.72607	7.93185	11.4876	4.67164	8.53894	3.05682	3.11911	4.3706	5.17553	1.71868	2.15245	9.00945	4.38961	4.28978	5.53805	2.17489	1.35981	2.15407	4.24693	5.93697	11.3807	4.04988	1.20523	4.22402	4.84843	2.20849	1.57386	2.26691	1.92813	1.89927	2.09974	1.56242	2.93033	2.91289	1.47719	1.57194	0.637678	1.11006	0.784294	0.832635	0	0	0	0	7.16246	25.9541	0	0	0	0	7.03511	0	6.06351	0	0	0	0	0	0	5.00293	5.29171
ZNF667	20.65225788	12.1784	7.79723	6.50127	7.26719	0.750055	1.10693	2.75875	0.533967	0.679365	2.666848	1.00195	3.34422	1.77775	3.47591	3.82713	10.8835	0.932565	1.28524	3.29258	2.49277	3.33804	2.39278	2.96497	8.8376	5.44752	2.27784	1.61662	3.38406	3.077106	2.53332	16.01097	9.42219	0.923618	1.117092	1.2787	1.0853924	1.680025	0.925931	0.695958	0.365324	1.53035	0	0	5.3523	0	0	0	0	0	0	0	5.94945	0	0	0	0	5.9015	0	0	0	0	0
ZNF668	0	0	0	0	0	4.23947	0	92.6317	0	0	22.6552	0	0.138607	0	0	36.20003	0	4.98593	0	2.63698	0	0	0.170569	17.1981	2.29324	0	42.8531	0	0	0	44.5074	16.2903	0	0	0	0.383328	0	27.87746	37.2794	0.223895	0	15.0462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF669	10.9973	6.57071	24.0152	13.7085	21.432	20.3929	2.3465	57.1829	5.51225	2.09978	4.11299	2.6748	15.5301	6.9011	4.22725	15.644	11.7457	2.65242	3.27154	9.50367	53.8989	7.86015	6.85359	11.7718	4.05504	1.63652	2.04296	3.23766	3.21154	6.75819	32.0204	4.25568	3.24988	2.04933	1.5853	1.97843	1.61688	2.10785	26.6822	1.79555	1.16814	2.31287	0	0	0	0	0	29.4667	0	0	0	0	0	0	0	5.15737	0	0	0	0	0	0	0
ZNF670	0	0.439118	0.190427	8.67369	5.04707	1.65676	0	0	2.127617	1.343304	1.044981	9.07742	2.451657	0.461533	0.847393	2.025395	1.218103	1.17341	0.596952	2.574004	2.203028	0.503699	0.66223	1.652503	0.591679	0.940338	2.288384	1.194605	0.40146	1.386529	0.2388358	3.710786	1.01314	0.0813609	0.0436048	0.176427	0.0846578	2.832324	1.140871	0.864301	0.2573956	0.632958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF670-ZNF695	0	0	1.95324	3.30147	10.1446	10.7214	0	0	0	0	0	0	0	0	4.36255	0	0	20.0146	0	1.23325	4.77423	0.458633	1.43608	1.84656	1.30658	9.93609	0	5.92598	0.416558	1.91136	0.272636	0	3.06657	2.47599	0.447824	0.329314	0.798958	0.408471	0	0	0.177674	0.393844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF671	22.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.8741	0	0	0	0.0793561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF672	0	0	54.6219	0	11.0225	0.3442	68.3563	88.4663	0.20668	112.735	36.4889	6.8061	46.9538	0	19.9927	0.437699	7.29352	90.7083	4.02745	0	29.9485	19.7909	20.8552	111.421	0.061556	13.6659	0	27.3217	42.4063	7.53064	62.7516	51.8554	58.0705	8.81703	23.5449	0	18.2142	9.56313	71.6972	0	43.43	9.06451	0	0	0	5.99132	0	0	0	0	9.49658	0	0	0	0	0	0	0	0	0	0	0	0
ZNF674	16.6399165	10.94049332	3.44817148	16.728598	11.5805875	11.5773817	2.08478372	14.156849	1.60458067	2.0125104	3.6083587	1.6834554	1.26744473	7.04715362	0.79255098	5.47909261	16.4132383	1.060867503	3.79765071	1.58912307	2.20586513	2.51055455	2.45062399	4.07468728	1.57044291	5.88000374	3.21093301	2.86708348	1.46078511	2.94284813	1.52915287	4.10059313	18.32022	1.161316494	4.3905004	1.69593028	0.504920091	1.889499	1.42106886	0.80358234	2.54292022	1.18744859	0	0	0	0	0	0	0	0	6.7221513	0	0	0	40.507465	0	0	0	0	0	0	0	0
ZNF674-AS1	8.0835	0.396869	7.27312	12.095	1.51156	27.9491	0.646348	1.99526	0	0.754017	22.4737	1.28382	3.41975	2.01405	2.48793	4.86514	8.92268	4.51586	2.90985	7.67217	2.63883	2.62959	11.6356	9.90199	0.309595	2.8564	5.91025	7.27271	1.46494	4.06355	17.6817	3.72349	0.711896	1.29489	1.95928	2.09405	0.425003	3.42103	1.68093	0.897984	0.243326	0.977665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.84224	0	0	0	0.348819	2.63606	0	10.3247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF677	1.34526	6.0202	3.47828	4.56952	5.70797	1.35765	2.10589	0	5.25725	1.87381	32.0145	2.24356	42.7919	10.5236	8.25406	8.36389	7.36057	2.36102	23.1056	7.32941	1.79527	7.67694	1.84455	0.886107	11.7812	10.224	1.82847	15.9339	1.39479	0.789995	0.969154	2.93873	0.709605	1.33161	1.54842	3.2318	1.96325	1.34951	10.935	0.927902	1.44589	4.24774	0	0	0	0	0	0	0	7.86711	0	0	0	0	0	2.41244	0	0	0	7.21601	0	0	0
ZNF678	0.21832429	0.31737257641	0.0935261	0.70743176	0	0.226767	0	3.37827	0.136137986	0.29593600193948	0.0730723	0.48034014	0.11218900142512	1.6023928	0	0.036011737	0.910746	8.7930200104922	0	7.38283	2.85887	0.724664	0.045205941	0.155896	0.28401078	0	0.318865518	1.04761	0.3885560178048	0.695619	8.510085	1.50871668	10.2793383	0.335853	0.0472243	0.152391	0.451633	2.3835957	1.26823177	0.452857	5.2048093	0.8677438	0	0	0	1.9746154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF679	0	0	0	0	0	0	0	7.34484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF680	28.4671	0.417392	0.26628	0	0	0	0	0	14.51997	1.70768	1.175767	0	0.291363	0	0	0.143063	2.83374	0.185466	0	0	0.598225	0	0.179289	0.100978	1.36759	3.39865	0	0.24328	0.508997	0.102499	2.57367	6.94536	0.0844307	0.309135	0	17.48481	0	5.40469	0	0.412186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF681	4.84758	2.49364	2.37654	7.93191	5.15952	0.468295	0.612088	0.43135	0.560317	0.898957	1.13128	0.688192	0.816491	2.0562	0.8779	2.50432	4.47145	1.04789	1.43657	1.1551	2.73915	2.49828	1.09182	1.83177	0.820259	1.1342	0.988214	1.08316	0.727996	0.944337	1.03918	0.853674	0.785227	0.772282	3.32202	1.28489	0.622845	0.783139	0.654373	0.591664	0.753342	0.452542	0	0	0	2.61718	0	2.40377	0	0	0	0	0	9.80945	0	0	0	0	0	0	0	9.86443	0
ZNF682	1.670900524535	1.46447	0.261966	11.6597	5.66155000669579	0.364333143538	0	1.23127	0.471755	1.8433800029266	2.188470108128	0.613590000909574	0.119942	0.4772	0.73347	0.317256	2.17112000220864	0.881822	0.575947	2.14635000224327	1.03814	0.18947	0	1.17102000131772	0.692567	0.255474	1.0067400007262	0.286921	0.535849	0.0934738	11.0664	0	0.464022000677485	0.558697	2.54349000148602	0.543142	1.25954000842802	0.755424000734049	0.47532700193318	0.0538439	0.0522266	0.303484000809897	0	0	0	0	0	0	0	0	0	0	0	20.72500800247	0	0	0	0	0	0	0	0	0
ZNF683	0	0	0.5187174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3426149	0	16.9181	0	0	0	0	0	0	7.17994	1.5173489	0	0	0	0	0	0	0	0.16360438	0	0	0	0	0	0	0	0	0	0	0	0	0	282.1086	0	0	0	0	0	116.007	0	0	0	0
ZNF684	0	0	0	0	0	0	0	0	0	2.55393	4.09475	0	0	0	0	0	0	0	0	0	0	0	1.77398	0	0	0	0	0	0	0	0.582479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF687	8.013	0	0.17671	0	6.24472	0	0	0	39.4827	0	0	0	0	0	0	0	0.125585	5.06607	0.906548	0.477761	0	0.793578	0	0	0.274514	0	1.18417	2.41514	0	1.94946	2.58511	0	0	0	0	0	0	0.0823275	0	11.8342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF688	0	0	0	0	0	0.986686	12.2225	0	7.72198	56.9976	0	0	143.1206	2.78738	0	116.3576	0.329559	0	0.225164	188.7919	3.4053	54.3183	0	0	28.7652	0.191444	0	0	43.4502	63.7982	44.585484	82.7981	58.204	1.01385	19.9255	0	0	5.92922	43.2992	8.719	0.153423	74.9413	0	0	11.9197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF689	1.08088	0	0	0	27.6253	0	0	0	77.6024	0	15.0335	3.24314	0.531496	0	28.436	13.7648	0	0	0	20.8259	0.0872891	31.8533	0	0	0	29.9509	0	4.43884	53.2295	0.769176	13.8612	4.45294	14.22017	9.24976	7.74262	19.933288	5.69562	7.45124	0	0.200502	0	10.3114	0	0	457.937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF69	5.20275	10.862	14.201	11.813	1.89062	4.05915	1.01237	1.1639	2.76909	1.56128	1.57572	0.18229	2.12735	0	0.84388	4.04439	8.04879	4.5041	27.4926	1.54043	0.55713	9.96575	2.12911	4.28003	1.38642	6.2753	7.87878	7.38072	4.21492	6.69419	4.88356	0.677594	2.07493	0.677059	6.68727	0.857982	0.548667	0.872907	1.34658	3.54746	4.12616	0.426708	0	12.157	13.2646	0	15.0133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF691	0	0	0	0	0	0	0	0	13.813	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48969	0	0	0	0	0	0	0	0	68.0526	0	0	0	0	32.5872	0	0.168066	0	26.2595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.249568	0	0	0	0	0.482621	0	0	0	0	4.25306	0	0	0	0	0	0	0	0.090392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF695	1.71064	1.92927	0	0.793083	3.16843	25.083257	1.10525	0	0	0	12.756195	1.17358	2.57163	0.838762	7.88949266	16.34067597	9.88455036	0.612046	0.34058	1.07693	5.26941681	1.20063	0.591533	1.25975	3.8587381	5.98808345	1.9866	1.23178	1.17608	0.541128	2.14857	0.236968	0.176146	0	1.69684	1.06344	0.0621005	0.557115	0.150793	1.6231999	0.277048	1.05905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF696	26.2589	7.04193	21.5839	21.9495	10.748	6.39419	2.75598	1.09945	22.4314	8.323	6.70101	2.62543	9.48566	9.24271	13.1156	2.51627	3.70118	2.88224	44.8912	2.6694	4.16969	5.26465	19.2171	46.6502	0.815495	17.7156	4.80503	1.84826	2.29647	3.18884	15.8861	13.0599	2.17096	7.62331	3.44357	1.63203	2.0282	10.0958	2.51922	11.7529	2.62582	14.4108	0	3.99199	0	0	0	0	0	0	5.81212	0	0	27.4964	3.05211	0	33.9995	0	19.0673	0	0	0	0
ZNF697	25.3409	0	42.6177	46.6057	10.8037	22.8576	65.9099	23.9545	86.2541	55.7607	102.491	37.7476	61.1775	32.5219	48.9012	91.7639	51.696	46.9918	50.5059	10.6938	41.9779	54.2622	62.246	42.9054	87.2277	66.6759	39.3353	57.3321	41.2867	52.9004	39.1175	33.2499	41.8677	43.0657	20.8792	15.5896	51.932	32.2165	47.2546	18.7183	28.4235	21.634	4.47275	3.66937	4.02236	0	0	3.09816	0	10.6566	5.34254	4.96795	0	0	0	0	0	4.43327	0	0	3.55707	0	3.36676
ZNF699	0	0	0	0	134.466	0	0	0	0	0	0.54682	0	0	0	0	0	0.283674	0	0	0	0	0	0	0	0.0885851	0	0	4.73133	0	0	0	11.6045	2.51043	6.29582	0	0	0.10346	0.0929934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF7	0	0	0	0	18.4559	0	0	34.5165	6.32602	0	0	0	0	2.32892	0	0	10.7505	0	0	0	0	20.3848	0	101.026	0	3.10454	0	0.16507	0.086343	0	0	0	2.66407	0	0	0.0683519	13.4886	0	25.6966	0	12.7492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF70	6.78812	0.528971	1.94904	4.75131	1.45394	3.24715	0.307289	0.895483	0.296296	1.06536	0.567866	0.308676	0.735779	1.64012	7.27202	0.67467	0.877885	1.96156	0.923881	0.570513	0.409089	0.665771	1.20521	0.727916	0.197762	6.51375	17.0676	7.47224	0.642494	0.733021	18.2081	0.660655	12.8717	1.22503	1.2755	35.1512	11.0904	0.772201	2.15314	3.75966	5.34512	0.969587	0	0	0	0	17.4322	0	0	0	0	0	0	0	0	0	0	0	11.1844	0	0	0	0
ZNF700	0	0	0	0	0	0	0	0	0	0.18068861	0.5793317	0	0	0	0	0	0	0	0	0	0.18613091	0	0	0	0	0	0	0	0	0	0	0	2.7568739	0	0	1.77554	0	11.3338652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF701	5.79501	32.7623	3.68769	1.77574	7.59468	1.65547	0	1.23946	2.69954	2.61666	2.6579	46.131384	0.464969	1.48796	6.11914	2.28859	1.95808	1.77929	24.7087	2.32928	0.707674	2.3767898	0.883371	1.30675858403	0.401177	2.62343	18.5047	4.79254	3.82097	2.90613	5.538921	3.11839	4.470831	0.635216	4.89962	2.84638	15.941	3.48853	1.28527	0.887919	0.244207	2.25035000600495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF702P	0	6.79143	54.1751	0	2.52644	0	0	0	0	0	0	0.116723	0	0	0	9.40183	0	0	0	20.6002	58.9512	0	0.144782	3.54441	0	0.48051	0	17.5875	7.95454	0	0.2276	0	0.0696029	0.240077	0.838007	0	4.95404	6.61652	0	17.2593	2.23099	0.0575923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF703	0	0	0	2.53976	0	0	0	0.393875	0.285666	0	0	0	0	0	0	0	0	5.68507	0	0.172285	0.252922	0	26.1531	0	0	0	9.43911	0.25712	0	0	13.3615	0	0	0.0816814	0	0	0	0.535611	8.81485	0.217829	3.40257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF704	0.289248	1.93945	0.161677	0.0599852	17.0622	0.401089	0.0830445	0.0555538	2.01898	0.863955	0.147716	0.0755018	1.17118	0.113375	0.0479468	0.382109	0.191416	1.48975	0.41528	16.0869	0.302677	0.312921	2.95866	0.120357	6.04896	1.94283	8.22686	5.85949	3.34221	2.24185	6.3301	24.1545	16.6021	2.29525	0.518777	0.44919	11.1438	3.79392	13.5084	0.163627	6.85568	4.03883	0	0	0	0	0	1.06938	0	0	0	3.43236	4.63018	0	0	0	0	0	3.02956	3.37286	0	0	0
