gene	residual_var_repeated	residual_var_independent	p_time_rep	p_time_condition_rep	p_time_ind	p_time_condition_ind	padj_time_rep	padj_time_condition_rep	padj_time_ind	padj_time_condition_ind	significant
PHACTR2	0.514823259848267	0.516290429402145	0.0348352096341752	0.0223958085860368	0.0348344733822639	0.022574737544846	0.217870255870451	0.288517903380642	0.22483209426453	0.319239315604444	FALSE
PHACTR3	0.0412814657334383	0.0427611271444561	0.0022055879367906	0.91989791842067	0.00254070737599821	0.924927614974591	0.0369427214637156	0.960259436228161	0.0422306417785964	0.965306631383657	TRUE
PHACTR4	0.35797310014433	0.357973051973514	0.273082638135276	0.0616000268843259	0.273090780058132	0.0615956640165946	0.624968319802428	0.398598235272033	0.631193298576186	0.429066308999995	FALSE
PHAX	0.510540531302555	0.603138953024473	0.052146103601121	0.227660503898604	0.0645987047364892	0.26873316311982	0.276304614326296	0.527850601348473	0.320759778728689	0.55906424401537	FALSE
PHB	0.999838422038351	0.999838563916282	0.00358102655208009	0.809839835177009	0.00358135765850981	0.80980731574097	0.0512163396445893	0.910406897558128	0.0537731427799831	0.914237934127997	FALSE
PHB2	1.4456942717393	1.4456944464088	0.0720228378598876	0.222714201254137	0.0720254411382326	0.222724327504509	0.333496200902302	0.524916617099969	0.341737846905787	0.541745518687028	FALSE
PHC1	1.85145337298425	1.85142853794334	0.766653432699147	0.463397921130372	0.767155147287498	0.463822605962801	0.875824488548825	0.712651557324943	0.877756766383064	0.726762978922014	FALSE
PHC2	0.246840123103844	0.303258429740143	0.000486695025772699	0.105119542023116	0.00124106485764364	0.141475372862676	0.0126375324896027	0.420399574042352	0.0259314684513118	0.480044364505376	TRUE
PHC3	0.394375138423952	0.39437552355855	0.0981806900885521	0.713936807405179	0.0981845215238716	0.708226306379025	0.393894952172901	0.874944074913657	0.402963305519293	0.879354041206154	FALSE
PHEX	0.32561174544486	0.326047458136548	0.667812842841168	0.608498586129335	0.668022268950667	0.590071869972039	0.819175853127596	0.829668993902052	0.822855755121961	0.811491048330232	FALSE
PHEX-AS1	0.0892472874948604	0.0892472468728936	0.448386295421164	0.018008109573652	0.448400610622474	0.0180082223066118	0.709271735719123	0.263184093195258	0.715085208667105	0.293279850284485	FALSE
PHF1	0.856332140071958	1.00154324377941	0.0284078621395245	0.274489467950015	0.0420199617559263	0.342863082895444	0.192730498213108	0.54551514092324	0.251414452968769	0.593567321112625	FALSE
PHF10	1.08819402786055	1.08819401076156	0.260215192407283	0.666025520803901	0.260220736900817	0.666045548549191	0.624968319802428	0.851424045499612	0.631193298576186	0.860494464108104	FALSE
PHF11	0.489884217379653	0.508070590354492	0.128493362877943	0.0145710553430727	0.135050426875975	0.0166891321264917	0.451509934658642	0.245288985145856	0.471208436242075	0.282924096534469	FALSE
PHF12	0.674463543447815	0.674462395615358	0.0993330869644691	0.127841771198474	0.0993332403671113	0.127844266091146	0.395852249709775	0.444725367158887	0.405127722321156	0.467510696976981	FALSE
PHF13	0.67749399759964	0.773439468334113	0.00153036728662137	0.0867204322652868	0.00185896685692299	0.106292307209781	0.0287225776004832	0.398789016889867	0.0341118823934171	0.445872458017791	TRUE
PHF14	1.44356932287526	1.44356930046788	0.100640841963573	0.872977277789825	0.100646391557681	0.875190399929026	0.398613745770567	0.939076009833639	0.40769219874444	0.942917454231079	FALSE
PHF15	0.746763232569752	0.746764994566082	0.0002103017179928	0.93208030879672	0.000210342609154257	0.928392571993738	0.00683832151698169	0.967104741674132	0.00728300900900719	0.967130214244998	TRUE
PHF16	0.827143029993221	0.832202130627034	0.193227266254756	0.66241652329408	0.195403350098818	0.664486567215758	0.556057913757466	0.849194962995813	0.567426627557592	0.86008644253048	FALSE
PHF17	0.787941438886268	0.792114977671969	0.0119259306711945	0.610577716022453	0.01225807711898	0.599261084232256	0.112264071351572	0.829668993902052	0.118945042193966	0.817806756871684	FALSE
PHF19	1.09735678414691	1.20672063210369	0.0360893009794785	0.20436653628725	0.035732278069569	0.230631707929854	0.222014775506457	0.512137082501992	0.228285405069124	0.54768206296082	FALSE
PHF2	0.79724056418554	0.803565201371361	0.0455801443405288	0.079481017877525	0.0463901532170741	0.0814209359012631	0.256234591332337	0.398598235272033	0.26688994843574	0.429066308999995	FALSE
PHF20	1.54287595342864	1.54287578389654	0.10808370730572	0.45266914848244	0.10808371400886	0.451208814114269	0.413096032255471	0.70157163387945	0.421800976774572	0.713899562729343	FALSE
PHF20L1	0.739597950877747	0.739598191481433	0.473101604227297	0.137105120713283	0.473101507628642	0.137105203424883	0.72484653949497	0.453254555499887	0.730390349752682	0.476490185243334	FALSE
PHF21A	1.2227833622796	1.22278702699727	0.696123004578602	0.218399547718885	0.696135699937259	0.218414371702564	0.835255382059045	0.521747739327732	0.837900508317821	0.539571719512748	FALSE
PHF21B	0.011934973508985	0.0119350373461959	0.806687090511461	0.942962518308215	0.806684770711289	0.962385141404599	0.89911628741623	0.971850965400894	0.900685036483783	0.982351964549771	FALSE
PHF23	1.14365928884099	1.15359494900348	0.0715882678460688	0.284667537131369	0.0715882356389995	0.286724396560229	0.332400733254012	0.550690584079036	0.340529544182311	0.566375022495796	FALSE
PHF3	1.13790789948738	1.30806257215229	0.0587665035560385	0.973670895585428	0.0766136228556346	0.983146181119659	0.297109666844281	0.985275372774585	0.353129055282025	0.990973556849118	FALSE
PHF5A	0.853988134673221	0.853990030562991	0.0165390350566437	0.094400130159483	0.016541475329662	0.0944057408242478	0.138025835460455	0.409041531768834	0.14387049030628	0.433370998087841	FALSE
PHF6	0.54110168572878	0.54110202535636	0.101756609117223	0.0765689093778551	0.101757850613218	0.0765713792599896	0.400741747788095	0.398598235272033	0.410011224406592	0.429066308999995	FALSE
PHF7	0.648452844301193	0.648512952317192	0.307114225295474	0.4684290254869	0.307129512314586	0.576485156059892	0.624968319802428	0.717913128113042	0.631193298576186	0.802551444934851	FALSE
PHF8	0.580715792248861	0.580716164568184	0.0725960560757798	0.559503044562863	0.0725957677117994	0.553411606793916	0.33533359581118	0.800373083996278	0.343261667615837	0.783691491095548	FALSE
PHGDH	1.15829845288829	1.15831316952275	0.153822060737161	0.13555305382732	0.153824301933755	0.135558375969991	0.495137176400225	0.452111167527566	0.503333739519742	0.475181407999609	FALSE
PHGR1	0.00170593757739357	0.00170760617559929	0.597555243222049	0.752826534657687	0.598257331195797	0.729156688026785	0.794367385238181	0.891960055345906	0.797323605515274	0.887513978711429	FALSE
PHIP	1.02448729549814	1.04467823274581	0.475258398703232	0.224013750588309	0.479527092549441	0.230632612977986	0.726330621332454	0.525991920501768	0.733679498773383	0.54768206296082	FALSE
PHKA1	0.359991868212012	0.388011090230368	0.675839718326608	0.927379132452161	0.686975187960752	0.938807660593595	0.823385378279458	0.964483400813717	0.832682633821823	0.97182876317483	FALSE
PHKA2	0.300447661743111	0.337979164694296	0.0978275554928578	0.137716964178695	0.117138249918986	0.163174780231303	0.39319029520482	0.453909369924015	0.440395360264739	0.496838308611573	FALSE
PHKA2-AS1	0.0563682049077163	0.0563682237846834	0.456961066807358	0.220635268065285	0.456961530884949	0.220637171698507	0.7147614206038	0.523360553827587	0.719748554590146	0.541084054089614	FALSE
PHKB	0.862283260640198	0.964177095449784	0.757437762631236	0.990869589100324	0.770132579076346	0.992805976411174	0.869912179008485	0.994355130077883	0.879658160469651	0.995737902371606	FALSE
PHKG1	0.00541319896392192	0.0054131949449334	0.342834960333742	0.404402305397055	0.342856693992725	0.418453552715369	0.638817586821751	0.648328467426598	0.645072267382021	0.677659113979566	FALSE
